tmdb_id,imdb_id,tmdb_genres,imdb_genres,binary_tmdb,binary_imdb,tmdb_plot,imdb_plot,popularity,release_date,title,vote_average,vote_count
16869,tt0361748,"[18, 28, 53, 10752]","[12, 18, 10752]",[0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0],[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers","In German-occupied France, young Jewish refugee Shosanna Dreyfus witnesses the slaughter of her family by Colonel Hans Landa. Narrowly escaping with her life, she plots her revenge several years later when German war hero Fredrick Zoller takes a rapid interest in her and arranges an illustrious movie premiere at the theater she now runs. With the promise of every major Nazi officer in attendance, the event catches the attention of the ""Basterds"", a group of Jewish-American guerrilla soldiers led by the ruthless Lt. Aldo Raine. As the relentless executioners advance and the conspiring young girl's plans are set in motion, their paths will cross for a fateful evening that will shake the very annals of history.::The Massie Twins",31.691528,2009-08-18,Inglourious Basterds,8.0,8263
289,tt0034583,"[18, 10749]","[18, 10749, 10752]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1],"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications","The story of Rick Blaine, a cynical world-weary ex-patriate who runs a nightclub in Casablanca, Morocco during the early stages of WWII. Despite the pressure he constantly receives from the local authorities, Rick's cafe has become a kind of haven for refugees seeking to obtain illicit letters that will help them escape to America. But when Ilsa, a former lover of Rick's, and her husband, show up to his cafe one day, Rick faces a tough challenge which will bring up unforeseen complications, heartbreak and ultimately an excruciating decision to make.::Kyle Perez",24.885489,1942-11-26,Casablanca,8.0,1815
293299,tt3689498,"[16, 35, 18, 10751]","[16, 35, 18, 10751, 10749]",[0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0],[0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0],"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share","Abandoned on the streets, a lively and always hungry Boston Terrier, during his night escapades for food in the dumpsters encounters a kind-hearted man who decides to take him home, naming him Winston. At last, now Winston can have all the food in the world, and as the years go by, so will his diet evolve.::Nick Riganas",7.453444999999999,2014-11-07,Feast,8.0,477
1092,tt0041959,"[53, 9648]","[9648, 53]",[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0],"Set in postwar Vienna, Austria, ""The Third Man"" stars Joseph Cotten as Holly Martins, a writer of pulp Westerns, who arrives penniless as a guest of his childhood chum Harry Lime, only to find him dead. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Maj. Calloway and falling head-over-heels for Harry's grief-stricken lover, Anna","An out of work pulp fiction novelist, Holly Martins, arrives in a post war Vienna divided into sectors by the victorious allies, and where a shortage of supplies has led to a flourishing black market. He arrives at the invitation of an ex-school friend, Harry Lime, who has offered him a job, only to discover that Lime has recently died in a peculiar traffic accident. From talking to Lime's friends and associates Martins soon notices that some of the stories are inconsistent, and determines to discover what really happened to Harry Lime.::Mark Thompson ",12.472586,1949-08-31,The Third Man,8.0,542
83564,tt1957945,"[16, 10751]","[16, 10751, 14]",[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions","A fable of a young boy who is coming of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat, thats called ""la luna"" ,they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the little boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions",7.250669,2011-01-01,La luna,8.0,298
603,tt0133093,"[28, 878]","[28, 878]",[0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth","Thomas A. Anderson is a man living two lives. By day he is an average computer programmer and by night a hacker known as Neo. Neo has always questioned his reality, but the truth is far beyond his imagination. Neo finds himself targeted by the police when he is contacted by Morpheus, a legendary computer hacker branded a terrorist by the government. Morpheus awakens Neo to the real world, a ravaged wasteland where most of humanity have been captured by a race of machines that live off of the humans' body heat and electrochemical energy and who imprison their minds within an artificial reality known as the Matrix. As a rebel against the machines, Neo must return to the Matrix and confront the agents: super-powerful computer programs devoted to snuffing out Neo and the entire human rebellion.::redcommander27",34.244726,1999-03-30,The Matrix,8.0,10644
120467,tt2278388,"[35, 18]","[12, 35, 18]",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century","GRAND BUDAPEST HOTEL recounts the adventures of Gustave H, a legendary concierge at a famous European hotel between the wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend. The story involves the theft and recovery of a priceless Renaissance painting and the battle for an enormous family fortune -- all against the back-drop of a suddenly and dramatically changing Continent.::Fox Searchlight Pictures",30.401742,2014-02-26,The Grand Budapest Hotel,8.0,5781
28971,tt0044837,"[18, 35, 10749]","[18, 10402, 10749]",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0],A fading music hall comedian tries to help a despondent ballet dancer learn to walk and to again feel confident about life,"Chaplin's final American film tells the story of a fading music hall comedian's effort to help a despondent ballet dancer learn both to walk and feel confident about life again. The highlight of the film is the classic duet with Chaplin's only real artistic film comedy rival, Buster Keaton.::Kenneth Chisholm ",7.377022999999999,1952-10-31,Limelight,8.0,132
38,tt0338013,"[878, 18, 10749]","[18, 10749, 878]",[0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0],"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake","A man, Joel Barish, heartbroken that his girlfriend Clementine underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realizes that he still loves her, and may be too late to correct his mistake.::anonymous",24.131803,2004-03-19,Eternal Sunshine of the Spotless Mind,8.0,4799
3090,tt0040897,"[28, 12, 18, 37]","[12, 18, 37]",[1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0],[1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0],"Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster","Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster.::Jim Beaver ",9.14761,1948-01-24,The Treasure of the Sierra Madre,8.0,361
872,tt0045152,"[35, 10402, 10749]","[35, 10402, 10749]",[0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0],"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound","1927 Hollywood. Monumental Pictures' biggest stars, glamorous on-screen couple Lina Lamont and Don Lockwood, are also an off-screen couple if the trade papers and gossip columns are to be believed. Both perpetuate the public perception if only to please their adoring fans and bring people into the movie theaters. In reality, Don barely tolerates her, while Lina, despite thinking Don beneath her, simplemindedly believes what she sees on screen in order to bolster her own stardom and sense of self-importance. R.F. Simpson, Monumental's head, dismisses what he thinks is a flash in the pan: talking pictures. It isn't until The Jazz Singer (1927) becomes a bona fide hit which results in all the movie theaters installing sound equipment that R.F. knows Monumental, most specifically in the form of Don and Lina, have to jump on the talking picture bandwagon, despite no one at the studio knowing anything about the technology. Musician Cosmo Brown, Don's best friend, gets hired as Monumental's ideas man and musical director. And by this time, Don has secretly started dating Kathy Selden, a chorus girl who is trying to make it big in pictures herself. Don and Kathy's relationship is despite their less than friendly initial meeting. Cosmo and Kathy help Don, who had worked his way up through the movie ranks to stardom, try make the leap to talking picture stardom, with Kathy following along the way. However, they have to overcome the technological issues. But the bigger problem is Lina, who will do anything to ensure she also makes the successful leap into talking pictures, despite her own inabilities and at anyone and everyone else's expense if they get in her way, especially Kathy as Don's off screen girlfriend and possibly his new talking picture leading lady.::Huggo",19.851658,1952-04-10,Singin' in the Rain,8.0,942
